customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,month,year,DayOfWeek,profit
5781,ValuePlus Market,2024-06-23,Snacks & Candy,Bananas,1.0,22.53,22.53,3.94,18.59,277,6,2024,Sunday,14.65
7353,Corner Grocery,2025-04-03,Bakery,Rice,3.0,13.32,39.96,5.99,33.97,380,4,2025,Thursday,27.979999999999997
2387,QuickStop Market,2025-02-20,Beverages,Yogurt,1.0,8.65,8.65,0.87,7.78,335,2,2025,Thursday,6.91
4977,QuickStop Market,2024-10-24,Snacks & Candy,Bread,2.0,29.03,58.06,5.81,52.25,287,10,2024,Thursday,46.44
9537,QuickStop Market,2023-12-16,Personal Care,Carrots,2.0,12.08,24.16,3.62,20.54,254,12,2023,Saturday,16.919999999999998
7237,ValuePlus Market,2023-12-16,Dairy,Salmon,2.0,17.75,35.5,7.1,28.4,12,12,2023,Saturday,21.299999999999997
3274,City Fresh Store,2024-03-02,Canned Goods,Potatoes,5.0,4.15,20.75,4.15,16.6,159,3,2024,Saturday,12.450000000000001
5933,GreenGrocer Plaza,2024-03-02,Dairy,Onions,2.0,7.01,14.02,2.0,12.02,482,3,2024,Saturday,10.02
9079,SuperSave Central,2023-11-28,Snacks & Candy,Potatoes,5.0,21.96,109.8,4.07,105.73,290,11,2023,Tuesday,101.66
2036,QuickStop Market,2023-12-14,Snacks & Candy,Rice,3.0,25.19,75.57,0.0,75.57,18,12,2023,Thursday,75.57
8121,Corner Grocery,2024-03-08,Produce,Pasta,2.0,22.89,45.78,3.0,42.78,406,3,2024,Friday,39.78
7899,FamilyFood Express,2024-03-26,Canned Goods,Salmon,4.0,15.91,63.64,2.7,60.94,439,3,2024,Tuesday,58.239999999999995
8933,GreenGrocer Plaza,2025-04-05,Snacks & Candy,Eggs,1.0,5.69,5.69,1.14,4.55,383,4,2025,Saturday,3.41
2260,FamilyFood Express,2024-05-13,Beverages,Chicken Breast,1.0,26.67,26.67,0.0,26.67,253,5,2024,Monday,26.67
5123,ValuePlus Market,2024-02-14,Beverages,Eggs,5.0,13.12,65.6,2.74,62.86,4,2,2024,Wednesday,60.12
9123,QuickStop Market,2024-11-10,Health & Wellness,Pasta,5.0,10.34,51.7,3.6,48.1,455,11,2024,Sunday,44.5
4203,SuperSave Central,2024-07-27,Frozen Foods,Carrots,2.0,24.27,48.54,3.42,45.12,487,7,2024,Saturday,41.699999999999996
2752,City Fresh Store,2023-11-20,Beverages,Yogurt,3.0,27.88,83.64,16.73,66.91,368,11,2023,Monday,50.17999999999999
5991,ValuePlus Market,2023-08-12,Beverages,Bananas,3.0,13.06,39.18,4.97,34.21,76,8,2023,Saturday,29.240000000000002
7483,FreshMart Downtown,2024-04-21,Frozen Foods,Yogurt,2.0,21.12,42.24,6.34,35.9,275,4,2024,Sunday,29.56
7224,GreenGrocer Plaza,2025-04-22,Produce,Salmon,5.0,5.53,27.65,4.15,23.5,179,4,2025,Tuesday,19.35
6399,,2024-07-13,Bakery,Pasta,3.0,24.79,74.37,3.92,70.45,444,7,2024,Saturday,66.53
6484,MegaMart Westside,2024-07-06,Household Items,Tomatoes,3.0,17.26,51.78,3.37,48.41,328,7,2024,Saturday,45.04
3230,GreenGrocer Plaza,2024-03-27,Bakery,Pasta,2.0,8.62,17.24,3.35,13.89,52,3,2024,Wednesday,10.540000000000001
6253,,2024-11-17,Canned Goods,Pasta,5.0,20.38,101.9,20.38,81.52,242,11,2024,Sunday,61.14
4290,FreshMart Downtown,2024-08-13,Bakery,Yogurt,1.0,27.95,27.95,5.59,22.36,314,8,2024,Tuesday,16.77
6147,SuperSave Central,2023-12-22,Beverages,Bananas,3.0,3.25,9.75,1.95,7.8,496,12,2023,Friday,5.85
7524,ValuePlus Market,2024-04-10,Beverages,Cheese,4.0,10.48,41.92,8.38,33.54,256,4,2024,Wednesday,25.159999999999997
5775,ValuePlus Market,2025-02-27,Snacks & Candy,Tomatoes,4.0,21.47,85.88,2.27,83.61,181,2,2025,Thursday,81.34
9044,GreenGrocer Plaza,2024-10-27,Household Items,Yogurt,2.0,28.41,56.82,0.0,56.82,426,10,2024,Sunday,56.82
4971,SuperSave Central,2024-04-16,Snacks & Candy,Onions,4.0,15.2,60.8,0.0,60.8,403,4,2024,Tuesday,60.8
7161,GreenGrocer Plaza,2024-03-11,Personal Care,Cheese,3.0,6.15,18.45,1.84,16.61,443,3,2024,Monday,14.77
7437,MegaMart Westside,2024-05-16,Snacks & Candy,Yogurt,5.0,17.22,86.1,8.61,77.49,471,5,2024,Thursday,68.88
2865,MegaMart Westside,2025-07-30,Meat & Seafood,Bananas,2.0,13.81,27.62,3.34,24.28,269,7,2025,Wednesday,20.94
4273,MegaMart Westside,2024-11-08,Dairy,Orange Juice,3.0,15.57,46.71,3.59,43.12,6,11,2024,Friday,39.53
9939,City Fresh Store,2023-12-24,Snacks & Candy,Milk,3.0,8.94,26.82,0.0,26.82,29,12,2023,Sunday,26.82
1440,City Fresh Store,2025-02-21,Household Items,Salmon,4.0,6.03,24.12,2.48,21.64,383,2,2025,Friday,19.16
8563,SuperSave Central,2025-02-07,Meat & Seafood,Eggs,1.0,13.16,13.16,2.77,10.39,433,2,2025,Friday,7.620000000000001
4434,FreshMart Downtown,2024-07-12,Canned Goods,Chicken Breast,5.0,9.04,45.2,0.0,45.2,436,7,2024,Friday,45.2
5773,FreshMart Downtown,2025-05-13,Canned Goods,Cereal,2.0,27.26,54.52,1.06,53.46,300,5,2025,Tuesday,52.4
2133,Corner Grocery,2025-05-04,Snacks & Candy,Milk,1.0,6.59,6.59,0.0,6.59,389,5,2025,Sunday,6.59
7703,QuickStop Market,2025-01-10,Dairy,Apples,4.0,2.28,9.12,0.0,9.12,311,1,2025,Friday,9.12
9180,ValuePlus Market,2023-11-23,Snacks & Candy,Apples,1.0,10.01,10.01,2.37,7.64,287,11,2023,Thursday,5.27
5961,GreenGrocer Plaza,2024-02-10,Household Items,Salmon,1.0,4.36,4.36,0.0,4.36,46,2,2024,Saturday,4.36
5139,GreenGrocer Plaza,2024-12-30,Meat & Seafood,Cereal,5.0,19.16,95.8,1.87,93.93,10,12,2024,Monday,92.06
3525,MegaMart Westside,2025-02-12,Beverages,Bread,2.0,9.92,19.84,0.0,19.84,348,2,2025,Wednesday,19.84
7932,SuperSave Central,2025-04-10,Frozen Foods,Milk,4.0,21.46,85.84,17.17,68.67,91,4,2025,Thursday,51.5
7176,MegaMart Westside,2023-10-03,Snacks & Candy,Ground Beef,2.0,8.9,17.8,2.67,15.13,102,10,2023,Tuesday,12.46
8357,QuickStop Market,2024-11-13,Beverages,Pasta,1.0,15.2,15.2,2.28,12.92,296,11,2024,Wednesday,10.64
8851,ValuePlus Market,2024-11-01,Beverages,Apples,1.0,28.53,28.53,5.71,22.82,299,11,2024,Friday,17.11
7566,ValuePlus Market,2024-09-25,Household Items,Yogurt,4.0,11.05,44.2,8.84,35.36,415,9,2024,Wednesday,26.52
9300,MegaMart Westside,2025-07-24,Personal Care,Onions,3.0,3.62,10.86,1.63,9.23,395,7,2025,Thursday,7.6000000000000005
7853,FamilyFood Express,2024-10-02,Beverages,Pasta,1.0,27.73,27.73,2.77,24.96,264,10,2024,Wednesday,22.19
1602,SuperSave Central,2025-04-12,Beverages,Cereal,3.0,17.34,52.02,7.8,44.22,337,4,2025,Saturday,36.42
6890,GreenGrocer Plaza,2025-02-01,Health & Wellness,Orange Juice,1.0,5.59,5.59,0.84,4.75,243,2,2025,Saturday,3.91
9796,GreenGrocer Plaza,2024-11-10,Meat & Seafood,Orange Juice,3.0,5.71,17.13,2.76,14.37,279,11,2024,Sunday,11.61
2392,City Fresh Store,2023-10-30,Household Items,Cheese,4.0,14.72,58.88,0.0,58.88,124,10,2023,Monday,58.88
5067,MegaMart Westside,2024-12-29,Household Items,Cereal,4.0,20.67,82.68,16.54,66.14,153,12,2024,Sunday,49.6
6816,ValuePlus Market,2023-12-14,Dairy,Cheese,4.0,23.44,93.76,1.11,92.65,488,12,2023,Thursday,91.54
1725,,2024-10-17,Meat & Seafood,Rice,5.0,28.98,144.9,4.01,140.89,482,10,2024,Thursday,136.88
7547,SuperSave Central,2025-03-13,Health & Wellness,Cereal,1.0,29.13,29.13,4.37,24.76,158,3,2025,Thursday,20.39
6432,City Fresh Store,2025-04-16,Snacks & Candy,Apples,4.0,1.01,4.04,0.81,3.23,75,4,2025,Wednesday,2.42
8052,QuickStop Market,2023-10-28,Frozen Foods,Bread,2.0,7.84,15.68,3.9,11.78,104,10,2023,Saturday,7.879999999999999
1172,SuperSave Central,2023-10-22,Health & Wellness,Onions,3.0,1.13,3.39,2.88,0.51,81,10,2023,Sunday,-2.37
5239,Corner Grocery,2024-01-26,Bakery,Potatoes,4.0,25.1,100.4,2.55,97.85,361,1,2024,Friday,95.3
9366,MegaMart Westside,2025-03-09,Meat & Seafood,Tomatoes,3.0,27.03,81.09,2.58,78.51,419,3,2025,Sunday,75.93
9499,GreenGrocer Plaza,2024-10-13,Canned Goods,Potatoes,5.0,1.77,8.85,1.77,7.08,453,10,2024,Sunday,5.3100000000000005
4621,MegaMart Westside,2024-07-18,Canned Goods,Cereal,5.0,24.86,124.3,3.58,120.72,312,7,2024,Thursday,117.14
7129,SuperSave Central,2024-06-05,Beverages,Yogurt,1.0,7.12,7.12,1.07,6.05,222,6,2024,Wednesday,4.9799999999999995
8586,Corner Grocery,2025-03-28,Health & Wellness,Apples,4.0,5.36,21.44,0.0,21.44,159,3,2025,Friday,21.44
9199,City Fresh Store,2023-12-02,Produce,Pasta,4.0,6.2,24.8,2.48,22.32,203,12,2023,Saturday,19.84
6651,GreenGrocer Plaza,2023-08-26,Canned Goods,Chicken Breast,4.0,24.29,97.16,14.57,82.59,6,8,2023,Saturday,68.02000000000001
8909,SuperSave Central,2023-10-27,Household Items,Carrots,4.0,20.89,83.56,0.0,83.56,5,10,2023,Friday,83.56
5840,Corner Grocery,2024-06-25,Snacks & Candy,Milk,3.0,13.31,39.93,4.23,35.7,379,6,2024,Tuesday,31.470000000000002
2406,City Fresh Store,2023-11-05,Personal Care,Orange Juice,4.0,21.64,86.56,4.14,82.42,432,11,2023,Sunday,78.28
3321,Corner Grocery,2024-05-03,Personal Care,Tomatoes,1.0,5.35,5.35,1.07,4.28,172,5,2024,Friday,3.21
6110,ValuePlus Market,2024-04-29,Household Items,Salmon,4.0,2.4,9.6,4.47,5.13,144,4,2024,Monday,0.6600000000000001
8460,City Fresh Store,2025-04-07,Canned Goods,Milk,5.0,20.9,104.5,15.67,88.83,129,4,2025,Monday,73.16
4389,QuickStop Market,2024-09-14,Produce,Onions,3.0,6.17,18.51,2.79,15.72,182,9,2024,Saturday,12.93
8912,QuickStop Market,2024-05-03,Health & Wellness,Milk,5.0,4.23,21.15,3.95,17.2,374,5,2024,Friday,13.25
8801,FamilyFood Express,2023-10-21,Meat & Seafood,Bread,5.0,3.73,18.65,0.0,18.65,372,10,2023,Saturday,18.65
8178,City Fresh Store,2025-02-17,Snacks & Candy,Pasta,3.0,29.17,87.51,0.0,87.51,352,2,2025,Monday,87.51
8412,,2024-04-10,Household Items,Salmon,1.0,3.21,3.21,0.64,2.57,190,4,2024,Wednesday,1.9299999999999997
2100,GreenGrocer Plaza,2024-03-27,Snacks & Candy,Carrots,1.0,10.79,10.79,1.08,9.71,326,3,2024,Wednesday,8.63
1732,Corner Grocery,2025-04-27,Produce,Apples,3.0,21.92,65.76,6.58,59.18,380,4,2025,Sunday,52.6
2885,GreenGrocer Plaza,2023-08-24,Bakery,Pasta,3.0,18.84,56.52,0.0,56.52,276,8,2023,Thursday,56.52
6620,FreshMart Downtown,2024-12-22,Canned Goods,Potatoes,2.0,23.05,46.1,0.0,46.1,223,12,2024,Sunday,46.1
2791,SuperSave Central,2025-01-13,Frozen Foods,Carrots,1.0,18.52,18.52,0.0,18.52,465,1,2025,Monday,18.52
3692,QuickStop Market,2025-07-29,Frozen Foods,Bananas,4.0,7.0,28.0,0.0,28.0,400,7,2025,Tuesday,28.0
4996,SuperSave Central,2024-09-10,Frozen Foods,Pasta,4.0,18.36,73.44,1.89,71.55,499,9,2024,Tuesday,69.66
3858,,2024-10-08,Canned Goods,Ground Beef,1.0,18.72,18.72,2.68,16.04,372,10,2024,Tuesday,13.36
3623,MegaMart Westside,2024-04-20,Personal Care,Tomatoes,4.0,27.96,111.84,16.78,95.06,6,4,2024,Saturday,78.28
7985,MegaMart Westside,2024-07-30,Canned Goods,Salmon,2.0,14.39,28.78,5.76,23.02,380,7,2024,Tuesday,17.259999999999998
4798,ValuePlus Market,2025-04-17,Meat & Seafood,Tomatoes,3.0,12.68,38.04,0.0,38.04,338,4,2025,Thursday,38.04
7636,City Fresh Store,2024-12-08,Personal Care,Orange Juice,1.0,7.01,7.01,1.05,5.96,271,12,2024,Sunday,4.91
4022,QuickStop Market,2023-12-29,Canned Goods,Salmon,4.0,1.85,7.4,2.41,4.99,319,12,2023,Friday,2.58
8080,Corner Grocery,2024-06-09,Snacks & Candy,Bananas,3.0,17.13,51.39,5.14,46.25,251,6,2024,Sunday,41.11
1478,ValuePlus Market,2025-03-01,Meat & Seafood,Tomatoes,5.0,28.51,142.55,14.26,128.29,63,3,2025,Saturday,114.02999999999999
4232,FamilyFood Express,2024-07-21,Bakery,Chicken Breast,5.0,9.38,46.9,0.0,46.9,442,7,2024,Sunday,46.9
8037,Corner Grocery,2024-06-04,Personal Care,Cheese,3.0,22.78,68.34,10.25,58.09,214,6,2024,Tuesday,47.84
1072,MegaMart Westside,2025-02-04,Health & Wellness,Chicken Breast,3.0,15.56,46.68,9.34,37.34,272,2,2025,Tuesday,28.000000000000004
4519,Corner Grocery,2024-01-13,Beverages,Salmon,3.0,24.95,74.85,14.97,59.88,230,1,2024,Saturday,44.910000000000004
5560,Corner Grocery,2025-03-13,Frozen Foods,Bananas,5.0,25.06,125.3,0.0,125.3,390,3,2025,Thursday,125.3
2025,SuperSave Central,2024-10-28,Health & Wellness,Chicken Breast,4.0,17.81,71.24,7.12,64.12,214,10,2024,Monday,57.00000000000001
2667,FamilyFood Express,2025-04-18,Health & Wellness,Bananas,5.0,7.49,37.45,3.28,34.17,312,4,2025,Friday,30.89
9796,Corner Grocery,2023-12-30,Produce,Cereal,5.0,8.24,41.2,0.0,41.2,291,12,2023,Saturday,41.2
6993,GreenGrocer Plaza,2024-04-16,Canned Goods,Bananas,5.0,26.61,133.05,3.05,130.0,334,4,2024,Tuesday,126.95
4228,FamilyFood Express,2024-07-27,Meat & Seafood,Salmon,3.0,21.96,65.88,6.59,59.29,122,7,2024,Saturday,52.7
2867,FamilyFood Express,2024-02-26,Canned Goods,Eggs,3.0,2.87,8.61,2.84,5.77,15,2,2024,Monday,2.9299999999999997
9019,FamilyFood Express,2024-09-19,Health & Wellness,Salmon,2.0,24.1,48.2,3.57,44.63,498,9,2024,Thursday,41.06
6134,MegaMart Westside,2024-11-12,Meat & Seafood,Ground Beef,4.0,21.93,87.72,0.0,87.72,35,11,2024,Tuesday,87.72
7367,FreshMart Downtown,2024-11-23,Health & Wellness,Cheese,5.0,29.86,149.3,4.13,145.17,441,11,2024,Saturday,141.04
7431,QuickStop Market,2024-11-04,Personal Care,Chicken Breast,5.0,19.76,98.8,9.88,88.92,273,11,2024,Monday,79.04
2871,City Fresh Store,2024-05-03,Produce,Rice,4.0,25.01,100.04,15.01,85.03,371,5,2024,Friday,70.02
6766,Corner Grocery,2025-05-24,Personal Care,Salmon,4.0,23.83,95.32,14.3,81.02,53,5,2025,Saturday,66.72
8501,GreenGrocer Plaza,2024-11-28,Meat & Seafood,Orange Juice,4.0,20.03,80.12,8.01,72.11,72,11,2024,Thursday,64.1
3826,FamilyFood Express,2025-04-30,Frozen Foods,Chicken Breast,3.0,19.61,58.83,0.0,58.83,37,4,2025,Wednesday,58.83
5873,City Fresh Store,2025-07-20,Bakery,Pasta,3.0,9.55,28.65,2.87,25.78,227,7,2025,Sunday,22.91
2388,QuickStop Market,2025-01-10,Household Items,Pasta,5.0,2.03,10.15,2.15,8.0,71,1,2025,Friday,5.85
3194,FamilyFood Express,2024-04-06,Canned Goods,Orange Juice,3.0,9.88,29.64,3.54,26.1,366,4,2024,Saturday,22.560000000000002
2931,City Fresh Store,2024-02-08,Beverages,Rice,2.0,22.56,45.12,9.02,36.1,355,2,2024,Thursday,27.080000000000002
6003,QuickStop Market,2023-11-05,Snacks & Candy,Pasta,2.0,1.8,3.6,0.72,2.88,108,11,2023,Sunday,2.16
3999,FreshMart Downtown,2024-05-22,Frozen Foods,Orange Juice,5.0,22.61,113.05,11.3,101.75,264,5,2024,Wednesday,90.45
3316,SuperSave Central,2024-09-06,Canned Goods,Eggs,5.0,25.72,128.6,12.86,115.74,160,9,2024,Friday,102.88
7364,City Fresh Store,2024-06-26,Health & Wellness,Apples,5.0,14.97,74.85,3.67,71.18,247,6,2024,Wednesday,67.51
3258,GreenGrocer Plaza,2024-10-26,Canned Goods,Ground Beef,3.0,6.98,20.94,4.11,16.83,76,10,2024,Saturday,12.719999999999999
7286,GreenGrocer Plaza,2024-06-30,Health & Wellness,Yogurt,3.0,15.45,46.35,0.0,46.35,291,6,2024,Sunday,46.35
4043,ValuePlus Market,2024-08-19,Bakery,Yogurt,3.0,20.25,60.75,9.11,51.64,204,8,2024,Monday,42.53
9804,ValuePlus Market,2025-01-26,Dairy,Pasta,5.0,28.88,144.4,2.79,141.61,433,1,2025,Sunday,138.82000000000002
3838,ValuePlus Market,2024-10-11,Bakery,Ground Beef,3.0,24.11,72.33,14.47,57.86,93,10,2024,Friday,43.39
3733,City Fresh Store,2024-08-21,Meat & Seafood,Milk,5.0,8.7,43.5,0.0,43.5,142,8,2024,Wednesday,43.5
5732,FamilyFood Express,2023-11-23,Dairy,Eggs,5.0,9.77,48.85,9.77,39.08,106,11,2023,Thursday,29.31
4065,City Fresh Store,2024-04-07,Beverages,Chicken Breast,5.0,26.56,132.8,0.0,132.8,26,4,2024,Sunday,132.8
8389,GreenGrocer Plaza,2024-11-30,Bakery,Potatoes,1.0,13.81,13.81,3.17,10.64,243,11,2024,Saturday,7.470000000000001
1878,FamilyFood Express,2025-06-09,Household Items,Potatoes,3.0,17.5,52.5,3.88,48.62,297,6,2025,Monday,44.739999999999995
6882,City Fresh Store,2023-08-14,Health & Wellness,Yogurt,5.0,24.36,121.8,2.01,119.79,314,8,2023,Monday,117.78
8939,Corner Grocery,2023-11-21,Household Items,Pasta,4.0,19.29,77.16,2.14,75.02,168,11,2023,Tuesday,72.88
4196,QuickStop Market,2025-05-01,Frozen Foods,Onions,2.0,10.88,21.76,0.0,21.76,347,5,2025,Thursday,21.76
7290,City Fresh Store,2024-10-16,Dairy,Apples,4.0,1.18,4.72,0.47,4.25,457,10,2024,Wednesday,3.7800000000000002
9281,SuperSave Central,2024-12-26,Meat & Seafood,Bread,4.0,20.51,82.04,12.31,69.73,48,12,2024,Thursday,57.42
9109,ValuePlus Market,2024-06-19,Meat & Seafood,Yogurt,1.0,23.11,23.11,2.22,20.89,109,6,2024,Wednesday,18.67
9056,ValuePlus Market,2024-06-24,Beverages,Chicken Breast,3.0,27.89,83.67,12.55,71.12,107,6,2024,Monday,58.57000000000001
8272,SuperSave Central,2024-08-20,Bakery,Tomatoes,2.0,25.71,51.42,7.71,43.71,312,8,2024,Tuesday,36.0
3740,ValuePlus Market,2023-10-10,Beverages,Cheese,3.0,7.62,22.86,3.43,19.43,134,10,2023,Tuesday,16.0
1505,MegaMart Westside,2025-04-16,Meat & Seafood,Rice,3.0,22.06,66.18,6.62,59.56,424,4,2025,Wednesday,52.940000000000005
1535,MegaMart Westside,2024-03-07,Health & Wellness,Eggs,4.0,23.23,92.92,18.58,74.34,9,3,2024,Thursday,55.760000000000005
4683,QuickStop Market,2024-09-27,Frozen Foods,Orange Juice,1.0,10.32,10.32,1.55,8.77,404,9,2024,Friday,7.22
5729,ValuePlus Market,2023-12-15,Personal Care,Yogurt,2.0,18.9,37.8,1.3,36.5,225,12,2023,Friday,35.2
8492,SuperSave Central,2024-10-19,Canned Goods,Potatoes,5.0,14.62,73.1,0.0,73.1,497,10,2024,Saturday,73.1
9115,Corner Grocery,2024-10-06,Beverages,Ground Beef,3.0,29.61,88.83,1.41,87.42,300,10,2024,Sunday,86.01
9369,MegaMart Westside,2023-11-02,Frozen Foods,Onions,3.0,13.7,41.1,4.11,36.99,145,11,2023,Thursday,32.88
2871,SuperSave Central,2024-03-02,Dairy,Cereal,4.0,24.9,99.6,2.2,97.4,447,3,2024,Saturday,95.2
9898,FamilyFood Express,2025-05-07,Personal Care,Bread,4.0,8.1,32.4,3.12,29.28,293,5,2025,Wednesday,26.16
7010,QuickStop Market,2024-10-01,Produce,Eggs,1.0,26.24,26.24,3.94,22.3,358,10,2024,Tuesday,18.36
1681,City Fresh Store,2025-03-19,Bakery,Apples,3.0,14.57,43.71,6.56,37.15,235,3,2025,Wednesday,30.59
8231,FamilyFood Express,2024-10-04,Health & Wellness,Pasta,3.0,18.49,55.47,11.09,44.38,477,10,2024,Friday,33.290000000000006
4580,GreenGrocer Plaza,2024-07-02,Health & Wellness,Cheese,4.0,12.48,49.92,1.24,48.68,249,7,2024,Tuesday,47.44
2677,ValuePlus Market,2025-02-28,Canned Goods,Bananas,5.0,13.67,68.35,2.97,65.38,16,2,2025,Friday,62.41
5055,MegaMart Westside,2024-03-25,Health & Wellness,Bread,1.0,17.38,17.38,1.63,15.75,498,3,2024,Monday,14.120000000000001
1528,ValuePlus Market,2024-07-21,Dairy,Salmon,5.0,19.85,99.25,0.0,99.25,97,7,2024,Sunday,99.25
5305,Corner Grocery,2024-05-03,Frozen Foods,Salmon,4.0,26.78,107.12,0.0,107.12,378,5,2024,Friday,107.12
2425,MegaMart Westside,2024-07-13,Dairy,Apples,5.0,10.84,54.2,2.61,51.59,270,7,2024,Saturday,48.980000000000004
2923,QuickStop Market,2025-03-31,Produce,Tomatoes,1.0,1.24,1.24,0.25,0.99,165,3,2025,Monday,0.74
4882,QuickStop Market,2024-01-17,Bakery,Cereal,5.0,14.26,71.3,4.7,66.6,340,1,2024,Wednesday,61.89999999999999
6744,SuperSave Central,2025-06-05,Bakery,Eggs,2.0,9.94,19.88,3.41,16.47,51,6,2025,Thursday,13.059999999999999
8015,FreshMart Downtown,2023-12-13,Meat & Seafood,Onions,3.0,28.68,86.04,17.21,68.83,167,12,2023,Wednesday,51.62
3281,FamilyFood Express,2025-04-07,Bakery,Rice,2.0,13.29,26.58,5.32,21.26,138,4,2025,Monday,15.940000000000001
4385,MegaMart Westside,2025-04-29,Produce,Eggs,4.0,4.56,18.24,2.78,15.46,485,4,2025,Tuesday,12.680000000000001
4390,FamilyFood Express,2025-04-23,Snacks & Candy,Milk,4.0,13.71,54.84,5.48,49.36,101,4,2025,Wednesday,43.879999999999995
1972,GreenGrocer Plaza,2024-10-22,Dairy,Apples,5.0,27.48,137.4,27.48,109.92,370,10,2024,Tuesday,82.44
6747,FamilyFood Express,2024-09-23,Dairy,Potatoes,5.0,11.38,56.9,11.38,45.52,162,9,2024,Monday,34.14
5605,FamilyFood Express,2024-11-12,Dairy,Carrots,3.0,14.85,44.55,4.46,40.09,260,11,2024,Tuesday,35.63
9827,FreshMart Downtown,2023-12-15,Produce,Tomatoes,4.0,12.6,50.4,7.56,42.84,439,12,2023,Friday,35.28
6302,MegaMart Westside,2025-02-03,Frozen Foods,Bread,4.0,28.42,113.68,22.74,90.94,333,2,2025,Monday,68.2
5794,GreenGrocer Plaza,2024-03-18,Health & Wellness,Tomatoes,4.0,1.45,5.8,0.0,5.8,493,3,2024,Monday,5.8
5380,MegaMart Westside,2025-06-03,Produce,Eggs,2.0,6.13,12.26,1.62,10.64,4,6,2025,Tuesday,9.02
9428,City Fresh Store,2025-07-06,Produce,Milk,5.0,24.26,121.3,18.2,103.1,443,7,2025,Sunday,84.89999999999999
2560,Corner Grocery,2023-11-20,Meat & Seafood,Cheese,2.0,6.05,12.1,0.0,12.1,265,11,2023,Monday,12.1
7743,SuperSave Central,2025-07-20,Canned Goods,Chicken Breast,2.0,1.86,3.72,0.37,3.35,104,7,2025,Sunday,2.98
1971,MegaMart Westside,2024-03-09,Frozen Foods,Cereal,1.0,23.7,23.7,2.37,21.33,169,3,2024,Saturday,18.959999999999997
3078,FreshMart Downtown,2025-02-01,Meat & Seafood,Cheese,1.0,16.63,16.63,3.33,13.3,390,2,2025,Saturday,9.97
3174,GreenGrocer Plaza,2024-02-16,Produce,Orange Juice,2.0,3.66,7.32,0.73,6.59,33,2,2024,Friday,5.859999999999999
3396,City Fresh Store,2025-02-09,Snacks & Candy,Onions,4.0,4.89,19.56,2.93,16.63,308,2,2025,Sunday,13.7
6277,City Fresh Store,2025-05-11,Beverages,Pasta,2.0,10.35,20.7,3.67,17.03,276,5,2025,Sunday,13.360000000000001
5055,GreenGrocer Plaza,2025-03-20,Beverages,Potatoes,5.0,6.68,33.4,6.68,26.72,112,3,2025,Thursday,20.04
7434,FamilyFood Express,2024-08-21,Health & Wellness,Bread,1.0,21.79,21.79,4.36,17.43,144,8,2024,Wednesday,13.07
3329,FamilyFood Express,2024-10-28,Frozen Foods,Apples,3.0,10.52,31.56,0.0,31.56,498,10,2024,Monday,31.56
5402,ValuePlus Market,2024-12-06,Personal Care,Pasta,2.0,10.5,21.0,3.95,17.05,191,12,2024,Friday,13.100000000000001
7786,FreshMart Downtown,2024-05-24,Snacks & Candy,Milk,2.0,29.4,58.8,0.0,58.8,7,5,2024,Friday,58.8
8405,FreshMart Downtown,2023-10-04,Bakery,Apples,4.0,10.34,41.36,4.14,37.22,292,10,2023,Wednesday,33.08
2525,MegaMart Westside,2024-06-14,Bakery,Tomatoes,4.0,29.78,119.12,2.76,116.36,232,6,2024,Friday,113.6
9447,QuickStop Market,2025-03-11,Health & Wellness,Carrots,3.0,10.77,32.31,4.85,27.46,456,3,2025,Tuesday,22.61
5558,MegaMart Westside,2025-01-27,Beverages,Onions,4.0,20.22,80.88,2.05,78.83,342,1,2025,Monday,76.78
7046,MegaMart Westside,2024-07-25,Snacks & Candy,Bananas,5.0,4.65,23.25,1.48,21.77,116,7,2024,Thursday,20.29
8996,QuickStop Market,2024-04-17,Meat & Seafood,Orange Juice,3.0,14.11,42.33,1.73,40.6,283,4,2024,Wednesday,38.870000000000005
1040,ValuePlus Market,2025-06-11,Bakery,Eggs,2.0,23.49,46.98,3.4,43.58,101,6,2025,Wednesday,40.18
2526,SuperSave Central,2025-02-24,Household Items,Carrots,5.0,2.35,11.75,1.92,9.83,272,2,2025,Monday,7.91
8511,ValuePlus Market,2024-12-12,Meat & Seafood,Orange Juice,2.0,3.89,7.78,0.0,7.78,84,12,2024,Thursday,7.78
6869,SuperSave Central,2025-05-28,Personal Care,Cheese,2.0,9.06,18.12,2.72,15.4,491,5,2025,Wednesday,12.68
2037,Corner Grocery,2025-04-16,Personal Care,Cheese,4.0,14.56,58.24,1.3,56.94,69,4,2025,Wednesday,55.64
9756,ValuePlus Market,2024-06-10,Health & Wellness,Rice,2.0,27.76,55.52,4.02,51.5,313,6,2024,Monday,47.480000000000004
4568,SuperSave Central,2024-07-05,Meat & Seafood,Potatoes,2.0,23.16,46.32,4.63,41.69,413,7,2024,Friday,37.059999999999995
4470,SuperSave Central,2024-08-25,Health & Wellness,Cheese,4.0,18.14,72.56,1.91,70.65,127,8,2024,Sunday,68.74000000000001
5399,QuickStop Market,2024-04-13,Meat & Seafood,Tomatoes,1.0,22.04,22.04,4.41,17.63,299,4,2024,Saturday,13.219999999999999
5646,City Fresh Store,2024-04-25,Meat & Seafood,Pasta,3.0,1.3,3.9,1.41,2.49,60,4,2024,Thursday,1.0800000000000003
